Country Name,Country Code,Region,IncomeGroup,Year,Production
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2018,105.48
"Korea, Rep.",KOR,East Asia & Pacific,High income,2018,97.09
Kuwait,KWT,Middle East & North Africa,High income,2018,100.31
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2018,98.26
Lebanon,LBN,Middle East & North Africa,Lower middle income,2018,104.76
Liberia,LBR,Sub-Saharan Africa,Low income,2018,96.24
Libya,LBY,Middle East & North Africa,Upper middle income,2018,100.87
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2018,104.11
Sri Lanka,LKA,South Asia,Lower middle income,2018,99.57
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2018,130.9
Lithuania,LTU,Europe & Central Asia,High income,2018,75.33
Luxembourg,LUX,Europe & Central Asia,High income,2018,103.18
Latvia,LVA,Europe & Central Asia,High income,2018,70.99
"Macao SAR, China",MAC,East Asia & Pacific,High income,2018,99.54
Morocco,MAR,Middle East & North Africa,Lower middle income,2018,116.6
Moldova,MDA,Europe & Central Asia,Upper middle income,2018,128.97
Madagascar,MDG,Sub-Saharan Africa,Low income,2018,101.79
Maldives,MDV,South Asia,Upper middle income,2018,100.48
Mexico,MEX,Latin America & Caribbean,Upper middle income,2018,113.02
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2018,80.0
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2018,101.33
Mali,MLI,Sub-Saharan Africa,Low income,2018,124.96
Malta,MLT,Middle East & North Africa,High income,2018,65.69
Myanmar,MMR,East Asia & Pacific,Lower middle income,2018,98.61
Mongolia,MNG,East Asia & Pacific,Lower middle income,2018,106.27
Mozambique,MOZ,Sub-Saharan Africa,Low income,2018,139.34
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2018,122.15
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2018,81.97
Malawi,MWI,Sub-Saharan Africa,Low income,2018,112.86
Malaysia,MYS,East Asia & Pacific,Upper middle income,2018,103.19
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2018,110.81
New Caledonia,NCL,East Asia & Pacific,High income,2018,115.19
Niger,NER,Sub-Saharan Africa,Low income,2018,122.06
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2018,105.07
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2018,120.95
Netherlands,NLD,Europe & Central Asia,High income,2018,93.5
Norway,NOR,Europe & Central Asia,High income,2018,71.74
Nepal,NPL,South Asia,Lower middle income,2018,104.51
Nauru,NRU,East Asia & Pacific,High income,2018,102.34
New Zealand,NZL,East Asia & Pacific,High income,2018,103.91
Oman,OMN,Middle East & North Africa,High income,2018,134.21
Pakistan,PAK,South Asia,Lower middle income,2018,94.83
Panama,PAN,Latin America & Caribbean,High income,2018,113.19
Peru,PER,Latin America & Caribbean,Upper middle income,2018,113.48
Philippines,PHL,East Asia & Pacific,Lower middle income,2018,102.65
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2018,100.46
Poland,POL,Europe & Central Asia,High income,2018,93.26
Puerto Rico,PRI,Latin America & Caribbean,High income,2018,100.5
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2018,91.18
Portugal,PRT,Europe & Central Asia,High income,2018,101.51
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2018,111.49
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2018,106.65
French Polynesia,PYF,East Asia & Pacific,High income,2018,101.86
Qatar,QAT,Middle East & North Africa,High income,2018,121.93
Romania,ROU,Europe & Central Asia,High income,2018,132.87
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2018,103.57
Rwanda,RWA,Sub-Saharan Africa,Low income,2018,111.35
Saudi Arabia,SAU,Middle East & North Africa,High income,2018,137.02
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2018,170.38
Singapore,SGP,East Asia & Pacific,High income,2018,105.92
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2018,103.69
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2018,88.6
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2018,103.25
Somalia,SOM,Sub-Saharan Africa,Low income,2018,103.69
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2018,106.65
Suriname,SUR,Latin America & Caribbean,Upper middle income,2018,96.45
Slovak Republic,SVK,Europe & Central Asia,High income,2018,96.79
Slovenia,SVN,Europe & Central Asia,High income,2018,101.33
Sweden,SWE,Europe & Central Asia,High income,2018,64.14
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2018,104.37
Seychelles,SYC,Sub-Saharan Africa,High income,2018,101.29
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2018,107.37
Chad,TCD,Sub-Saharan Africa,Low income,2018,103.56
Togo,TGO,Sub-Saharan Africa,Low income,2018,109.06
Thailand,THA,East Asia & Pacific,Upper middle income,2018,106.31
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2018,119.25
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2018,90.91
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2018,96.05
Tonga,TON,East Asia & Pacific,Upper middle income,2018,92.97
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2018,105.6
Tunisia,TUN,Middle East & North Africa,Lower middle income,2018,119.06
Turkiye,TUR,Europe & Central Asia,Upper middle income,2018,108.22
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2018,100.5
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2018,104.74
Uganda,UGA,Sub-Saharan Africa,Low income,2018,102.67
Ukraine,UKR,Europe & Central Asia,Lower middle income,2018,111.06
Uruguay,URY,Latin America & Caribbean,High income,2018,65.78
United States,USA,North America,High income,2018,100.22
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2018,89.17
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2018,102.94
"Venezuela, RB",VEN,Latin America & Caribbean,,2018,95.21
Vietnam,VNM,East Asia & Pacific,Lower middle income,2018,104.44
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2018,98.97
Samoa,WSM,East Asia & Pacific,Lower middle income,2018,98.69
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2018,86.82
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2018,111.12
Zambia,ZMB,Sub-Saharan Africa,Low income,2018,114.01
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2018,136.14
Afghanistan,AFG,South Asia,Low income,2019,121.77
Angola,AGO,Sub-Saharan Africa,Lower middle income,2019,108.33
Albania,ALB,Europe & Central Asia,Upper middle income,2019,107.65
United Arab Emirates,ARE,Middle East & North Africa,High income,2019,102.54
Argentina,ARG,Latin America & Caribbean,Upper middle income,2019,114.56
Armenia,ARM,Europe & Central Asia,Upper middle income,2019,68.34
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2019,94.23
Australia,AUS,East Asia & Pacific,High income,2019,86.12
Austria,AUT,Europe & Central Asia,High income,2019,98.08
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2019,137.48
Burundi,BDI,Sub-Saharan Africa,Low income,2019,147.31
Belgium,BEL,Europe & Central Asia,High income,2019,99.98
Benin,BEN,Sub-Saharan Africa,Lower middle income,2019,124.08
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2019,109.71
Bangladesh,BGD,South Asia,Lower middle income,2019,109.51
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2019,110.9
Bahrain,BHR,Middle East & North Africa,High income,2019,97.45
"Bahamas, The",BHS,Latin America & Caribbean,High income,2019,100.57
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2019,115.06
Belarus,BLR,Europe & Central Asia,Upper middle income,2019,96.07
Belize,BLZ,Latin America & Caribbean,Upper middle income,2019,93.52
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2019,107.53
Brazil,BRA,Latin America & Caribbean,Upper middle income,2019,111.95
Barbados,BRB,Latin America & Caribbean,High income,2019,96.7
Brunei Darussalam,BRN,East Asia & Pacific,High income,2019,98.49
Bhutan,BTN,South Asia,Lower middle income,2019,98.35
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2019,114.74
Central African Republic,CAF,Sub-Saharan Africa,Low income,2019,102.65
Canada,CAN,North America,High income,2019,106.97
Switzerland,CHE,Europe & Central Asia,High income,2019,97.81
Chile,CHL,Latin America & Caribbean,High income,2019,109.57
China,CHN,East Asia & Pacific,Upper middle income,2019,106.03
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2019,119.72
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2019,104.28
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2019,110.14
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2019,100.25
Colombia,COL,Latin America & Caribbean,Upper middle income,2019,105.37
Comoros,COM,Sub-Saharan Africa,Lower middle income,2019,105.43
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2019,69.95
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2019,96.96
Cuba,CUB,Latin America & Caribbean,Upper middle income,2019,93.33
Cyprus,CYP,Europe & Central Asia,High income,2019,88.74
Czechia,CZE,Europe & Central Asia,High income,2019,87.1
Germany,DEU,Europe & Central Asia,High income,2019,88.25
Djibouti,DJI,Middle East & North Africa,Lower middle income,2019,101.41
Dominica,DMA,Latin America & Caribbean,Upper middle income,2019,99.36
Denmark,DNK,Europe & Central Asia,High income,2019,103.74
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2019,120.14
Algeria,DZA,Middle East & North Africa,Lower middle income,2019,121.0
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2019,94.95
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2019,101.3
Eritrea,ERI,Sub-Saharan Africa,Low income,2019,100.48
Spain,ESP,Europe & Central Asia,High income,2019,102.04
Estonia,EST,Europe & Central Asia,High income,2019,120.29
Ethiopia,ETH,Sub-Saharan Africa,Low income,2019,108.0
Finland,FIN,Europe & Central Asia,High income,2019,106.37
Fiji,FJI,East Asia & Pacific,Upper middle income,2019,109.4
France,FRA,Europe & Central Asia,High income,2019,99.56
Faroe Islands,FRO,Europe & Central Asia,High income,2019,98.79
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2019,101.13
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2019,102.88
United Kingdom,GBR,Europe & Central Asia,High income,2019,100.51
Georgia,GEO,Europe & Central Asia,Upper middle income,2019,106.09
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2019,111.84
Guinea,GIN,Sub-Saharan Africa,Low income,2019,126.24
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2019,87.82
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2019,102.93
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2019,100.64
Greece,GRC,Europe & Central Asia,High income,2019,97.29
Grenada,GRD,Latin America & Caribbean,Upper middle income,2019,83.13
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2019,103.59
Guyana,GUY,Latin America & Caribbean,Upper middle income,2019,108.0
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2019,100.38
Honduras,HND,Latin America & Caribbean,Lower middle income,2019,118.99
Croatia,HRV,Europe & Central Asia,High income,2019,73.07
Haiti,HTI,Latin America & Caribbean,Lower middle income,2019,77.97
Hungary,HUN,Europe & Central Asia,High income,2019,93.81
Indonesia,IDN,East Asia & Pacific,Lower middle income,2019,109.3
India,IND,South Asia,Lower middle income,2019,112.91
Ireland,IRL,Europe & Central Asia,High income,2019,90.49
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2019,94.08
Iraq,IRQ,Middle East & North Africa,Upper middle income,2019,127.45
Iceland,ISL,Europe & Central Asia,High income,2019,109.87
Israel,ISR,Middle East & North Africa,High income,2019,96.14
Italy,ITA,Europe & Central Asia,High income,2019,93.88
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2019,100.17
Jordan,JOR,Middle East & North Africa,Upper middle income,2019,87.14
Japan,JPN,East Asia & Pacific,High income,2019,97.71
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2019,108.6
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2019,110.43
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2019,109.92
Cambodia,KHM,East Asia & Pacific,Lower middle income,2019,114.81
Kiribati,KIR,East Asia & Pacific,Lower middle income,2019,91.77
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2019,105.02
"Korea, Rep.",KOR,East Asia & Pacific,High income,2019,97.01
Kuwait,KWT,Middle East & North Africa,High income,2019,120.73
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2019,96.35
Lebanon,LBN,Middle East & North Africa,Lower middle income,2019,99.61
Liberia,LBR,Sub-Saharan Africa,Low income,2019,94.09
Libya,LBY,Middle East & North Africa,Upper middle income,2019,100.22
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2019,95.82
Sri Lanka,LKA,South Asia,Lower middle income,2019,102.67
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2019,85.66
Lithuania,LTU,Europe & Central Asia,High income,2019,94.09
Luxembourg,LUX,Europe & Central Asia,High income,2019,92.85
Latvia,LVA,Europe & Central Asia,High income,2019,106.44
"Macao SAR, China",MAC,East Asia & Pacific,High income,2019,100.0
Morocco,MAR,Middle East & North Africa,Lower middle income,2019,106.98
Moldova,MDA,Europe & Central Asia,Upper middle income,2019,126.54
Madagascar,MDG,Sub-Saharan Africa,Low income,2019,105.81
Maldives,MDV,South Asia,Upper middle income,2019,105.16
Mexico,MEX,Latin America & Caribbean,Upper middle income,2019,112.8
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2019,80.92
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2019,94.72
Mali,MLI,Sub-Saharan Africa,Low income,2019,128.45
Malta,MLT,Middle East & North Africa,High income,2019,59.71
Myanmar,MMR,East Asia & Pacific,Lower middle income,2019,98.9
Mongolia,MNG,East Asia & Pacific,Lower middle income,2019,108.94
Mozambique,MOZ,Sub-Saharan Africa,Low income,2019,144.82
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2019,133.65
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2019,87.27
Malawi,MWI,Sub-Saharan Africa,Low income,2019,116.27
Malaysia,MYS,East Asia & Pacific,Upper middle income,2019,103.23
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2019,98.67
New Caledonia,NCL,East Asia & Pacific,High income,2019,115.34
Niger,NER,Sub-Saharan Africa,Low income,2019,119.9
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2019,107.09
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2019,122.16
Netherlands,NLD,Europe & Central Asia,High income,2019,104.72
Norway,NOR,Europe & Central Asia,High income,2019,102.24
Nepal,NPL,South Asia,Lower middle income,2019,110.69
Nauru,NRU,East Asia & Pacific,High income,2019,103.01
New Zealand,NZL,East Asia & Pacific,High income,2019,106.22
Oman,OMN,Middle East & North Africa,High income,2019,136.01
Pakistan,PAK,South Asia,Lower middle income,2019,95.27
Panama,PAN,Latin America & Caribbean,High income,2019,109.91
Peru,PER,Latin America & Caribbean,Upper middle income,2019,115.66
Philippines,PHL,East Asia & Pacific,Lower middle income,2019,101.59
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2019,100.32
Poland,POL,Europe & Central Asia,High income,2019,90.08
Puerto Rico,PRI,Latin America & Caribbean,High income,2019,100.97
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2019,102.48
Portugal,PRT,Europe & Central Asia,High income,2019,116.81
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2019,101.13
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2019,105.93
French Polynesia,PYF,East Asia & Pacific,High income,2019,102.12
Qatar,QAT,Middle East & North Africa,High income,2019,123.21
Romania,ROU,Europe & Central Asia,High income,2019,123.84
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2019,111.49
Rwanda,RWA,Sub-Saharan Africa,Low income,2019,114.74
Saudi Arabia,SAU,Middle East & North Africa,High income,2019,151.82
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2019,167.38
Singapore,SGP,East Asia & Pacific,High income,2019,107.1
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2019,106.7
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2019,76.15
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2019,107.39
Somalia,SOM,Sub-Saharan Africa,Low income,2019,100.23
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2019,104.86
Suriname,SUR,Latin America & Caribbean,Upper middle income,2019,95.65
Slovak Republic,SVK,Europe & Central Asia,High income,2019,93.5
Slovenia,SVN,Europe & Central Asia,High income,2019,93.98
Sweden,SWE,Europe & Central Asia,High income,2019,105.2
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2019,104.42
Seychelles,SYC,Sub-Saharan Africa,High income,2019,99.72
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2019,129.43
Chad,TCD,Sub-Saharan Africa,Low income,2019,110.1
Togo,TGO,Sub-Saharan Africa,Low income,2019,109.57
Thailand,THA,East Asia & Pacific,Upper middle income,2019,102.44
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2019,131.18
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2019,96.59
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2019,97.64
Tonga,TON,East Asia & Pacific,Upper middle income,2019,92.84
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2019,100.5
Tunisia,TUN,Middle East & North Africa,Lower middle income,2019,117.99
Turkiye,TUR,Europe & Central Asia,Upper middle income,2019,110.13
